Class ID,Room ID,Day,Start Time,Duration (min),Weeks Active,Penalty,Proper Time
79,22,Wednesday,12:00,170,12,0,2 hr 50 min
80,15,Wednesday,15:00,110,15,0,1 hr 50 min
81,15,Tuesday,09:00,230,15,0,3 hr 50 min
82,3,Wednesday,12:00,110,12,0,1 hr 50 min
83,25,Wednesday,14:00,230,15,0,3 hr 50 min
84,26,Wednesday,16:00,110,15,0,1 hr 50 min
85,15,Monday,16:00,170,15,0,2 hr 50 min
86,25,Tuesday,10:00,170,12,0,2 hr 50 min
87,10,Wednesday,09:00,110,12,0,1 hr 50 min
88,23,Monday,13:00,170,12,0,2 hr 50 min
89,21,Monday,08:00,230,12,0,3 hr 50 min
90,27,Monday,10:00,170,12,0,2 hr 50 min
91,17,Monday,13:00,230,15,0,3 hr 50 min
92,25,Tuesday,17:00,170,12,0,2 hr 50 min
93,27,Tuesday,15:00,170,15,0,2 hr 50 min
94,16,Tuesday,10:00,110,15,0,1 hr 50 min
95,21,Monday,08:00,110,15,0,1 hr 50 min
96,21,Tuesday,08:00,170,15,0,2 hr 50 min
97,25,Tuesday,10:00,110,15,0,1 hr 50 min
98,3,Tuesday,10:00,110,15,0,1 hr 50 min
99,22,Wednesday,13:00,170,12,0,2 hr 50 min
100,25,Tuesday,10:00,170,12,0,2 hr 50 min
101,13,Monday,11:00,170,12,0,2 hr 50 min
102,21,Monday,12:00,110,15,0,1 hr 50 min
103,27,Monday,08:00,170,12,0,2 hr 50 min
104,21,Tuesday,10:00,110,15,0,1 hr 50 min
105,21,Tuesday,12:00,110,12,0,1 hr 50 min
106,16,Monday,15:00,230,15,0,3 hr 50 min
107,8,Tuesday,11:00,170,15,0,2 hr 50 min
108,12,Monday,12:00,230,15,0,3 hr 50 min
109,16,Wednesday,11:00,170,15,0,2 hr 50 min
110,8,Monday,12:00,230,12,0,3 hr 50 min
111,23,Wednesday,08:00,170,12,0,2 hr 50 min
112,13,Tuesday,14:00,170,12,0,2 hr 50 min
113,6,Monday,08:00,110,12,0,1 hr 50 min
114,27,Monday,13:00,170,12,0,2 hr 50 min
115,22,Tuesday,11:00,170,15,0,2 hr 50 min
116,30,Wednesday,17:00,110,12,0,1 hr 50 min
117,13,Monday,16:00,110,12,0,1 hr 50 min
118,21,Wednesday,12:00,230,12,0,3 hr 50 min
119,7,Monday,13:00,110,15,0,1 hr 50 min
120,6,Wednesday,14:00,230,15,0,3 hr 50 min
121,17,Wednesday,12:00,230,12,0,3 hr 50 min
122,27,Wednesday,16:00,110,12,0,1 hr 50 min
123,25,Wednesday,10:00,170,15,0,2 hr 50 min
124,7,Wednesday,15:00,230,12,0,3 hr 50 min
125,12,Tuesday,17:00,170,12,0,2 hr 50 min
126,18,Tuesday,16:00,110,15,0,1 hr 50 min
127,18,Tuesday,11:00,170,12,0,2 hr 50 min
128,18,Wednesday,09:00,230,15,0,3 hr 50 min
129,25,Tuesday,14:00,230,12,0,3 hr 50 min
130,16,Wednesday,09:00,110,15,0,1 hr 50 min
131,25,Tuesday,14:00,110,15,0,1 hr 50 min
132,30,Tuesday,14:00,170,12,0,2 hr 50 min
133,24,Wednesday,12:00,170,15,0,2 hr 50 min
134,26,Monday,12:00,230,12,0,3 hr 50 min
135,27,Wednesday,11:00,230,15,0,3 hr 50 min
136,27,Wednesday,11:00,110,12,0,1 hr 50 min
137,20,Tuesday,16:00,230,12,0,3 hr 50 min
138,31,Monday,13:00,230,12,0,3 hr 50 min
139,8,Tuesday,12:00,110,15,0,1 hr 50 min
140,7,Monday,08:00,230,15,0,3 hr 50 min
141,7,Wednesday,12:00,230,15,0,3 hr 50 min
142,21,Tuesday,17:00,170,12,0,2 hr 50 min
143,11,Monday,09:00,170,15,0,2 hr 50 min
144,23,Tuesday,15:00,170,15,0,2 hr 50 min
145,4,Monday,15:00,110,12,0,1 hr 50 min
146,7,Tuesday,14:00,110,15,0,1 hr 50 min
147,12,Wednesday,14:00,230,15,0,3 hr 50 min
148,9,Wednesday,14:00,110,12,0,1 hr 50 min
149,6,Monday,09:00,170,12,0,2 hr 50 min
150,13,Monday,11:00,170,15,0,2 hr 50 min
151,25,Monday,13:00,170,12,0,2 hr 50 min
152,16,Tuesday,15:00,230,15,0,3 hr 50 min
153,13,Tuesday,13:00,110,12,0,1 hr 50 min
154,25,Monday,17:00,170,15,0,2 hr 50 min
155,8,Tuesday,12:00,230,12,0,3 hr 50 min
156,13,Monday,12:00,110,15,0,1 hr 50 min
157,25,Monday,10:00,110,12,0,1 hr 50 min
158,25,Tuesday,13:00,110,12,0,1 hr 50 min
159,25,Monday,12:00,230,12,0,3 hr 50 min
160,23,Monday,11:00,230,12,0,3 hr 50 min
161,13,Monday,15:00,110,15,0,1 hr 50 min
162,13,Wednesday,15:00,110,12,0,1 hr 50 min
163,13,Tuesday,08:00,230,15,0,3 hr 50 min
164,25,Wednesday,09:00,170,15,0,2 hr 50 min
165,25,Monday,10:00,230,12,0,3 hr 50 min
166,25,Monday,13:00,170,12,0,2 hr 50 min
167,25,Tuesday,14:00,170,15,0,2 hr 50 min
168,25,Tuesday,09:00,110,15,0,1 hr 50 min
169,13,Wednesday,11:00,230,15,0,3 hr 50 min
170,13,Monday,12:00,230,12,0,3 hr 50 min
171,25,Tuesday,15:00,110,15,0,1 hr 50 min
172,25,Wednesday,16:00,230,15,0,3 hr 50 min
173,25,Wednesday,09:00,230,12,0,3 hr 50 min
174,13,Tuesday,14:00,230,12,0,3 hr 50 min
175,8,Tuesday,10:00,170,12,0,2 hr 50 min
176,25,Tuesday,13:00,230,15,0,3 hr 50 min
177,13,Wednesday,16:00,230,15,0,3 hr 50 min
178,25,Wednesday,14:00,230,15,0,3 hr 50 min
179,16,Wednesday,11:00,110,12,0,1 hr 50 min
180,13,Tuesday,11:00,230,15,0,3 hr 50 min
181,25,Wednesday,17:00,110,12,0,1 hr 50 min
182,25,Tuesday,11:00,170,12,0,2 hr 50 min
183,25,Monday,14:00,170,15,0,2 hr 50 min
184,25,Monday,08:00,110,15,0,1 hr 50 min
185,13,Tuesday,11:00,230,15,0,3 hr 50 min
186,13,Monday,13:00,170,12,0,2 hr 50 min
187,23,Monday,14:00,230,12,0,3 hr 50 min
188,13,Wednesday,12:00,170,12,0,2 hr 50 min
189,13,Wednesday,10:00,230,15,0,3 hr 50 min
190,25,Tuesday,12:00,110,12,0,1 hr 50 min
191,3,Tuesday,15:00,170,15,0,2 hr 50 min
192,17,Tuesday,16:00,170,12,0,2 hr 50 min
193,12,Tuesday,12:00,230,15,0,3 hr 50 min
194,25,Monday,16:00,230,12,0,3 hr 50 min
195,35,Tuesday,08:00,170,15,0,2 hr 50 min
196,25,Monday,11:00,230,12,0,3 hr 50 min
197,22,Tuesday,10:00,230,12,0,3 hr 50 min
198,25,Tuesday,10:00,170,12,0,2 hr 50 min
199,27,Wednesday,17:00,230,15,0,3 hr 50 min
200,30,Wednesday,11:00,230,15,0,3 hr 50 min
201,25,Monday,08:00,230,15,0,3 hr 50 min
202,8,Monday,09:00,170,12,0,2 hr 50 min
203,7,Tuesday,14:00,170,15,0,2 hr 50 min
204,21,Wednesday,08:00,230,12,0,3 hr 50 min
205,16,Monday,12:00,230,15,0,3 hr 50 min
206,7,Monday,11:00,230,12,0,3 hr 50 min
207,34,Tuesday,17:00,230,12,0,3 hr 50 min
208,8,Tuesday,17:00,170,15,0,2 hr 50 min
209,3,Tuesday,12:00,170,12,0,2 hr 50 min
210,22,Wednesday,09:00,230,15,0,3 hr 50 min
211,16,Monday,08:00,230,15,0,3 hr 50 min
212,23,Tuesday,08:00,110,15,0,1 hr 50 min
213,12,Tuesday,16:00,230,12,0,3 hr 50 min
214,7,Wednesday,11:00,230,15,0,3 hr 50 min
215,17,Wednesday,14:00,110,12,0,1 hr 50 min
216,3,Wednesday,14:00,230,15,0,3 hr 50 min
217,23,Tuesday,13:00,230,12,0,3 hr 50 min
218,13,Monday,11:00,110,12,0,1 hr 50 min
219,18,Wednesday,17:00,230,12,0,3 hr 50 min
220,21,Wednesday,13:00,110,12,0,1 hr 50 min
221,6,Tuesday,10:00,230,15,0,3 hr 50 min
222,16,Wednesday,15:00,170,15,0,2 hr 50 min
223,18,Tuesday,09:00,230,12,0,3 hr 50 min
224,27,Tuesday,12:00,170,12,0,2 hr 50 min
225,28,Wednesday,16:00,230,15,0,3 hr 50 min
226,8,Monday,15:00,110,12,0,1 hr 50 min
227,23,Wednesday,17:00,170,12,0,2 hr 50 min
228,23,Monday,10:00,230,12,0,3 hr 50 min
229,12,Tuesday,10:00,170,12,0,2 hr 50 min
230,23,Tuesday,17:00,230,15,0,3 hr 50 min
231,25,Wednesday,14:00,110,15,0,1 hr 50 min
232,23,Tuesday,10:00,170,15,0,2 hr 50 min
233,25,Monday,09:00,230,15,0,3 hr 50 min
234,8,Tuesday,10:00,110,15,0,1 hr 50 min
235,28,Tuesday,15:00,230,12,0,3 hr 50 min
236,16,Monday,13:00,110,12,0,1 hr 50 min
237,26,Monday,14:00,110,12,0,1 hr 50 min
238,26,Tuesday,13:00,170,12,0,2 hr 50 min
239,21,Wednesday,10:00,170,15,0,2 hr 50 min
240,4,Monday,08:00,170,12,0,2 hr 50 min
241,4,Wednesday,11:00,170,12,0,2 hr 50 min
242,4,Monday,13:00,170,12,0,2 hr 50 min
243,16,Wednesday,08:00,230,12,0,3 hr 50 min
244,18,Wednesday,17:00,110,15,0,1 hr 50 min
245,17,Tuesday,17:00,170,12,0,2 hr 50 min
246,25,Wednesday,08:00,170,12,0,2 hr 50 min
247,26,Wednesday,11:00,230,12,0,3 hr 50 min
248,18,Monday,08:00,110,15,0,1 hr 50 min
249,12,Wednesday,13:00,170,15,0,2 hr 50 min
250,18,Monday,08:00,170,12,0,2 hr 50 min
251,18,Tuesday,15:00,110,12,0,1 hr 50 min
252,18,Tuesday,12:00,170,15,0,2 hr 50 min
253,18,Monday,14:00,230,15,0,3 hr 50 min
254,18,Tuesday,16:00,110,15,0,1 hr 50 min
255,18,Monday,17:00,230,15,0,3 hr 50 min
256,18,Monday,15:00,230,12,0,3 hr 50 min
257,18,Wednesday,08:00,230,15,0,3 hr 50 min
258,10,Monday,15:00,170,15,0,2 hr 50 min
259,8,Wednesday,12:00,230,12,0,3 hr 50 min
260,10,Tuesday,15:00,170,15,0,2 hr 50 min
261,24,Tuesday,08:00,230,15,0,3 hr 50 min
262,11,Wednesday,09:00,230,15,0,3 hr 50 min
263,11,Monday,13:00,170,15,0,2 hr 50 min
264,10,Wednesday,16:00,230,12,0,3 hr 50 min
265,11,Wednesday,10:00,170,15,0,2 hr 50 min
266,12,Tuesday,11:00,230,15,0,3 hr 50 min
267,15,Monday,09:00,230,15,0,3 hr 50 min
268,11,Wednesday,12:00,170,12,0,2 hr 50 min
269,15,Monday,09:00,170,12,0,2 hr 50 min
270,26,Monday,15:00,230,15,0,3 hr 50 min
271,15,Tuesday,15:00,230,15,0,3 hr 50 min
272,18,Tuesday,17:00,230,12,0,3 hr 50 min
273,24,Tuesday,15:00,230,15,0,3 hr 50 min
274,18,Tuesday,09:00,230,15,0,3 hr 50 min
275,10,Wednesday,08:00,170,15,0,2 hr 50 min
276,18,Tuesday,14:00,170,12,0,2 hr 50 min
277,10,Tuesday,14:00,230,15,0,3 hr 50 min
278,24,Tuesday,14:00,110,12,0,1 hr 50 min
279,15,Tuesday,17:00,110,15,0,1 hr 50 min
280,15,Wednesday,11:00,110,12,0,1 hr 50 min
281,15,Tuesday,11:00,170,12,0,2 hr 50 min
282,15,Tuesday,11:00,230,15,0,3 hr 50 min
283,15,Tuesday,10:00,170,15,0,2 hr 50 min
284,15,Monday,14:00,170,12,0,2 hr 50 min
285,15,Tuesday,16:00,110,12,0,1 hr 50 min
286,15,Wednesday,13:00,110,15,0,1 hr 50 min
287,10,Tuesday,17:00,170,12,0,2 hr 50 min
288,16,Wednesday,16:00,170,15,0,2 hr 50 min
289,18,Monday,16:00,170,12,0,2 hr 50 min
290,18,Monday,17:00,230,15,0,3 hr 50 min
291,18,Wednesday,14:00,170,12,0,2 hr 50 min
292,18,Tuesday,14:00,110,12,0,1 hr 50 min
293,12,Monday,13:00,110,15,0,1 hr 50 min
294,26,Monday,10:00,110,12,0,1 hr 50 min
295,26,Tuesday,10:00,110,15,0,1 hr 50 min
296,26,Tuesday,12:00,110,15,0,1 hr 50 min
297,26,Wednesday,08:00,170,12,0,2 hr 50 min
298,26,Monday,09:00,110,12,0,1 hr 50 min
299,26,Tuesday,10:00,230,15,0,3 hr 50 min
300,26,Wednesday,11:00,110,15,0,1 hr 50 min
301,26,Tuesday,08:00,110,12,0,1 hr 50 min
302,26,Monday,12:00,170,15,0,2 hr 50 min
303,26,Wednesday,15:00,230,15,0,3 hr 50 min
304,23,Tuesday,15:00,230,12,0,3 hr 50 min
305,12,Tuesday,11:00,170,12,0,2 hr 50 min
306,23,Tuesday,11:00,170,12,0,2 hr 50 min
307,4,Tuesday,15:00,230,15,0,3 hr 50 min
308,13,Tuesday,17:00,110,12,0,1 hr 50 min
309,18,Wednesday,09:00,170,15,0,2 hr 50 min
310,18,Monday,11:00,110,15,0,1 hr 50 min
311,28,Wednesday,08:00,170,15,0,2 hr 50 min
312,21,Tuesday,09:00,230,12,0,3 hr 50 min
313,24,Wednesday,14:00,110,15,0,1 hr 50 min
314,10,Wednesday,11:00,110,15,0,1 hr 50 min
315,26,Wednesday,14:00,110,15,0,1 hr 50 min
316,26,Tuesday,13:00,230,15,0,3 hr 50 min
317,16,Monday,14:00,110,12,0,1 hr 50 min
318,26,Monday,12:00,230,12,0,3 hr 50 min
319,10,Wednesday,14:00,170,12,0,2 hr 50 min
320,11,Monday,14:00,110,12,0,1 hr 50 min
321,10,Wednesday,16:00,110,15,0,1 hr 50 min
322,18,Monday,10:00,230,15,0,3 hr 50 min
323,23,Thursday,12:00,110,13,0,1 hr 50 min
324,8,Tuesday,09:00,110,12,0,1 hr 50 min
325,17,Monday,08:00,110,12,0,1 hr 50 min
326,25,Monday,09:00,230,15,0,3 hr 50 min
327,12,Wednesday,08:00,230,15,0,3 hr 50 min
328,7,Monday,11:00,110,12,0,1 hr 50 min
329,9,Monday,13:00,170,15,0,2 hr 50 min
330,9,Monday,14:00,110,15,0,1 hr 50 min
331,27,Tuesday,15:00,110,15,0,1 hr 50 min
332,6,Wednesday,11:00,170,15,0,2 hr 50 min
333,9,Monday,09:00,170,12,0,2 hr 50 min
334,9,Wednesday,16:00,170,12,0,2 hr 50 min
335,9,Tuesday,08:00,110,12,0,1 hr 50 min
336,9,Monday,10:00,230,15,0,3 hr 50 min
337,26,Monday,08:00,170,12,0,2 hr 50 min
338,26,Wednesday,10:00,110,15,0,1 hr 50 min
339,12,Tuesday,13:00,230,15,0,3 hr 50 min
340,10,Wednesday,09:00,170,15,0,2 hr 50 min
341,18,Wednesday,13:00,110,15,0,1 hr 50 min
342,11,Tuesday,17:00,170,15,0,2 hr 50 min
343,11,Tuesday,14:00,170,12,0,2 hr 50 min
344,10,Tuesday,14:00,110,12,0,1 hr 50 min
345,24,Monday,13:00,110,12,0,1 hr 50 min
346,24,Monday,14:00,170,15,0,2 hr 50 min
347,24,Tuesday,16:00,110,12,0,1 hr 50 min
348,24,Monday,12:00,230,15,0,3 hr 50 min
349,24,Monday,09:00,170,15,0,2 hr 50 min
350,11,Monday,12:00,230,12,0,3 hr 50 min
351,18,Monday,15:00,230,12,0,3 hr 50 min
352,12,Tuesday,14:00,110,12,0,1 hr 50 min
353,3,Wednesday,09:00,230,15,0,3 hr 50 min
354,12,Tuesday,10:00,110,15,0,1 hr 50 min
355,15,Monday,17:00,170,15,0,2 hr 50 min
356,21,Wednesday,10:00,110,12,0,1 hr 50 min
357,3,Tuesday,12:00,170,12,0,2 hr 50 min
358,12,Tuesday,10:00,170,15,0,2 hr 50 min
359,17,Monday,10:00,170,15,0,2 hr 50 min
360,16,Monday,17:00,230,12,0,3 hr 50 min
361,18,Tuesday,14:00,230,15,0,3 hr 50 min
362,18,Monday,14:00,110,15,0,1 hr 50 min
363,10,Tuesday,15:00,230,15,0,3 hr 50 min
364,18,Tuesday,14:00,230,15,0,3 hr 50 min
365,24,Wednesday,11:00,110,12,0,1 hr 50 min
366,10,Monday,13:00,230,12,0,3 hr 50 min
367,12,Tuesday,11:00,110,12,0,1 hr 50 min
368,26,Tuesday,15:00,170,12,0,2 hr 50 min
369,26,Wednesday,11:00,170,15,0,2 hr 50 min
370,26,Tuesday,09:00,110,12,0,1 hr 50 min
371,26,Tuesday,09:00,230,15,0,3 hr 50 min
372,26,Wednesday,08:00,170,12,0,2 hr 50 min
373,6,Monday,09:00,170,12,0,2 hr 50 min
374,6,Monday,08:00,170,12,0,2 hr 50 min
375,14,Tuesday,14:00,170,15,0,2 hr 50 min
376,19,Tuesday,17:00,170,12,0,2 hr 50 min
377,10,Monday,16:00,110,12,0,1 hr 50 min
378,12,Monday,10:00,230,12,0,3 hr 50 min
379,18,Wednesday,11:00,170,15,0,2 hr 50 min
380,24,Tuesday,10:00,230,15,0,3 hr 50 min
381,10,Monday,09:00,110,12,0,1 hr 50 min
382,11,Wednesday,08:00,110,12,0,1 hr 50 min
383,10,Wednesday,10:00,230,15,0,3 hr 50 min
384,11,Wednesday,08:00,170,12,0,2 hr 50 min
385,24,Tuesday,14:00,110,12,0,1 hr 50 min
386,18,Tuesday,13:00,170,15,0,2 hr 50 min
387,10,Tuesday,14:00,110,15,0,1 hr 50 min
388,10,Monday,11:00,230,12,0,3 hr 50 min
389,12,Tuesday,09:00,170,12,0,2 hr 50 min
390,16,Tuesday,12:00,110,15,0,1 hr 50 min
391,32,Monday,08:00,230,12,0,3 hr 50 min
392,28,Monday,08:00,110,15,0,1 hr 50 min
393,8,Wednesday,16:00,170,15,0,2 hr 50 min
394,25,Tuesday,14:00,230,15,0,3 hr 50 min
395,4,Monday,11:00,110,15,0,1 hr 50 min
396,4,Tuesday,13:00,170,12,0,2 hr 50 min
397,4,Tuesday,16:00,110,12,0,1 hr 50 min
398,3,Wednesday,08:00,110,12,0,1 hr 50 min
399,3,Tuesday,08:00,110,15,0,1 hr 50 min
400,3,Monday,09:00,110,15,0,1 hr 50 min
401,3,Tuesday,11:00,110,15,0,1 hr 50 min
402,3,Wednesday,16:00,170,12,0,2 hr 50 min
403,3,Monday,13:00,110,12,0,1 hr 50 min
404,3,Tuesday,13:00,110,12,0,1 hr 50 min
405,3,Monday,13:00,170,12,0,2 hr 50 min
406,3,Tuesday,16:00,230,15,0,3 hr 50 min
407,3,Tuesday,10:00,230,12,0,3 hr 50 min
408,3,Tuesday,10:00,110,12,0,1 hr 50 min
409,3,Monday,08:00,230,15,0,3 hr 50 min
410,8,Tuesday,15:00,170,15,0,2 hr 50 min
411,26,Tuesday,13:00,110,12,0,1 hr 50 min
412,26,Tuesday,12:00,110,12,0,1 hr 50 min
413,33,Tuesday,09:00,170,15,0,2 hr 50 min
414,33,Tuesday,14:00,170,15,0,2 hr 50 min
415,22,Monday,11:00,110,15,0,1 hr 50 min
416,13,Monday,11:00,110,15,0,1 hr 50 min
417,10,Tuesday,09:00,110,12,0,1 hr 50 min
418,16,Tuesday,12:00,110,15,0,1 hr 50 min
419,3,Wednesday,10:00,170,15,0,2 hr 50 min
420,3,Wednesday,17:00,170,12,0,2 hr 50 min
421,8,Monday,09:00,170,15,0,2 hr 50 min
422,18,Tuesday,16:00,230,15,0,3 hr 50 min
423,18,Tuesday,08:00,110,12,0,1 hr 50 min
424,16,Monday,09:00,110,15,0,1 hr 50 min
425,17,Monday,13:00,110,12,0,1 hr 50 min
426,25,Monday,10:00,230,15,0,3 hr 50 min
427,17,Monday,15:00,110,15,0,1 hr 50 min
428,29,Wednesday,12:00,170,12,0,2 hr 50 min
429,7,Monday,15:00,230,12,0,3 hr 50 min
430,21,Monday,16:00,230,15,0,3 hr 50 min
431,16,Wednesday,14:00,110,12,0,1 hr 50 min
432,29,Wednesday,08:00,170,12,0,2 hr 50 min
433,25,Tuesday,13:00,110,12,0,1 hr 50 min
434,22,Tuesday,13:00,230,12,0,3 hr 50 min
435,3,Wednesday,11:00,110,15,0,1 hr 50 min
436,3,Tuesday,09:00,170,15,0,2 hr 50 min
437,3,Wednesday,10:00,170,15,0,2 hr 50 min
438,15,Tuesday,10:00,170,15,0,2 hr 50 min
439,15,Tuesday,09:00,170,15,0,2 hr 50 min
440,1,Monday,16:00,110,12,0,1 hr 50 min
441,1,Monday,10:00,110,15,0,1 hr 50 min
442,1,Wednesday,09:00,110,15,0,1 hr 50 min
443,25,Monday,15:00,170,12,0,2 hr 50 min
444,8,Monday,13:00,170,12,0,2 hr 50 min
445,24,Tuesday,13:00,110,15,0,1 hr 50 min
446,10,Tuesday,13:00,110,15,0,1 hr 50 min
447,24,Tuesday,14:00,110,12,0,1 hr 50 min
448,30,Wednesday,11:00,230,15,0,3 hr 50 min
449,8,Monday,14:00,110,12,0,1 hr 50 min
450,22,Monday,12:00,110,15,0,1 hr 50 min
451,12,Wednesday,17:00,170,15,0,2 hr 50 min
452,12,Monday,10:00,110,12,0,1 hr 50 min
453,3,Wednesday,16:00,230,15,0,3 hr 50 min
454,8,Wednesday,09:00,170,15,0,2 hr 50 min
455,8,Tuesday,17:00,230,12,0,3 hr 50 min
456,26,Wednesday,12:00,170,12,0,2 hr 50 min
457,1,Tuesday,16:00,230,12,0,3 hr 50 min
458,25,Wednesday,09:00,170,15,0,2 hr 50 min
459,24,Wednesday,12:00,170,12,0,2 hr 50 min
460,18,Monday,12:00,110,15,0,1 hr 50 min
461,11,Wednesday,16:00,230,12,0,3 hr 50 min
462,24,Monday,08:00,230,15,0,3 hr 50 min
463,7,Monday,08:00,110,15,0,1 hr 50 min
464,18,Tuesday,09:00,230,12,0,3 hr 50 min
465,13,Tuesday,10:00,230,12,0,3 hr 50 min
466,9,Tuesday,17:00,110,12,0,1 hr 50 min
467,9,Monday,08:00,170,12,0,2 hr 50 min
468,9,Tuesday,11:00,230,15,0,3 hr 50 min
469,27,Tuesday,17:00,110,15,0,1 hr 50 min
470,12,Monday,16:00,170,15,0,2 hr 50 min
471,18,Tuesday,16:00,230,15,0,3 hr 50 min
472,18,Monday,15:00,170,12,0,2 hr 50 min
473,3,Monday,11:00,170,15,0,2 hr 50 min
474,25,Tuesday,14:00,170,15,0,2 hr 50 min
475,27,Monday,15:00,110,15,0,1 hr 50 min
476,12,Wednesday,08:00,110,12,0,1 hr 50 min
477,27,Tuesday,13:00,170,12,0,2 hr 50 min
478,13,Tuesday,09:00,110,12,0,1 hr 50 min
479,7,Wednesday,09:00,110,12,0,1 hr 50 min
480,22,Wednesday,17:00,170,15,0,2 hr 50 min
481,3,Tuesday,16:00,170,15,0,2 hr 50 min
482,25,Monday,17:00,230,15,0,3 hr 50 min
483,23,Monday,12:00,230,12,0,3 hr 50 min
484,8,Wednesday,15:00,110,12,0,1 hr 50 min
485,16,Wednesday,11:00,110,12,0,1 hr 50 min
486,21,Monday,15:00,110,15,0,1 hr 50 min
487,7,Tuesday,13:00,170,15,0,2 hr 50 min
488,7,Wednesday,17:00,110,12,0,1 hr 50 min
489,7,Wednesday,11:00,230,15,0,3 hr 50 min
490,7,Wednesday,11:00,110,12,0,1 hr 50 min
491,7,Monday,10:00,170,15,0,2 hr 50 min
